ID,Project,Website,Collection,Product,Short_Name,Description,Access,Notebook,Format,Category,Start,End,Region,Coordinate,Spatial Resolution,Temporal Resolution,Released,Polygon,Variables,DOI,Theme1,Theme2,Theme3,EO_Missions,Consortium
517,4dHydro,https://4dhydro.eu,4DHYDRO precipitation product: ERA5+SM2RAIN+GPM,4DHYDRO precipitation product: GPM+SMRAIN-ASCAT-201601 for tugela,GPM+SM2A-201601 TU,The product is characterized by the integration of GPM Late run precipitation estimates and SM2RAIN-derived rainfall. The soil moisture-based estimates are obtained through the application of SM2RAIN to ASCAT retrievals. The two products are merged with a triple collocation technique (third product: ERA5 Land precipitation). Prior the merging the data are downscaled at 1 km spatial resolution using CHELSA (1 km) climatology. The merging technique allows to obtain a high-resolution product (1km-24 hour) over Tugela basin. The product has been developed in the framework of the 4DHydro project for the entire ASCAT era (2007-2022).,https://cnrirpi.s3.sbg.io.cloud.ovh.net/cnrirpi_mergedgpmsm2a_p_tugela_0p0083deg_daily_20160101_20160131.nc,,NetCDF,HR,2016/01/01,2016/01/31,tugela,wgs84,1 km,d,2023,"[[[28,-30],[32,-30],[32,-27],[28,-27],[28,-30]]]",precipitation,,Atmosphere,,,METOP;GPM,CNR-IRPI
518,4dHydro,https://4dhydro.eu,4DHYDRO precipitation product: ERA5+SM2RAIN+GPM,4DHYDRO precipitation product: GPM+SMRAIN-ASCAT-201602 for tugela,GPM+SM2A-201602 TU,The product is characterized by the integration of GPM Late run precipitation estimates and SM2RAIN-derived rainfall. The soil moisture-based estimates are obtained through the application of SM2RAIN to ASCAT retrievals. The two products are merged with a triple collocation technique (third product: ERA5 Land precipitation). Prior the merging the data are downscaled at 1 km spatial resolution using CHELSA (1 km) climatology. The merging technique allows to obtain a high-resolution product (1km-24 hour) over Tugela basin. The product has been developed in the framework of the 4DHydro project for the entire ASCAT era (2007-2022).,https://cnrirpi.s3.sbg.io.cloud.ovh.net/cnrirpi_mergedgpmsm2a_p_tugela_0p0083deg_daily_20160201_20160229.nc,,NetCDF,HR,2016/02/01,2016/02/29,tugela,wgs84,1 km,d,2023,"[[[28,-30],[32,-30],[32,-27],[28,-27],[28,-30]]]",precipitation,,Atmosphere,,,METOP;GPM,CNR-IRPI
519,4dHydro,https://4dhydro.eu,4DHYDRO precipitation product: ERA5+SM2RAIN+GPM,4DHYDRO precipitation product: GPM+SMRAIN-ASCAT-201603 for tugela,GPM+SM2A-201603 TU,The product is characterized by the integration of GPM Late run precipitation estimates and SM2RAIN-derived rainfall. The soil moisture-based estimates are obtained through the application of SM2RAIN to ASCAT retrievals. The two products are merged with a triple collocation technique (third product: ERA5 Land precipitation). Prior the merging the data are downscaled at 1 km spatial resolution using CHELSA (1 km) climatology. The merging technique allows to obtain a high-resolution product (1km-24 hour) over Tugela basin. The product has been developed in the framework of the 4DHydro project for the entire ASCAT era (2007-2022).,https://cnrirpi.s3.sbg.io.cloud.ovh.net/cnrirpi_mergedgpmsm2a_p_tugela_0p0083deg_daily_20160301_20160331.nc,,NetCDF,HR,2016/03/01,2016/03/31,tugela,wgs84,1 km,d,2023,"[[[28,-30],[32,-30],[32,-27],[28,-27],[28,-30]]]",precipitation,,Atmosphere,,,METOP;GPM,CNR-IRPI
520,4dHydro,https://4dhydro.eu,4DHYDRO precipitation product: ERA5+SM2RAIN+GPM,4DHYDRO precipitation product: GPM+SMRAIN-ASCAT-201604 for tugela,GPM+SM2A-201604 TU,The product is characterized by the integration of GPM Late run precipitation estimates and SM2RAIN-derived rainfall. The soil moisture-based estimates are obtained through the application of SM2RAIN to ASCAT retrievals. The two products are merged with a triple collocation technique (third product: ERA5 Land precipitation). Prior the merging the data are downscaled at 1 km spatial resolution using CHELSA (1 km) climatology. The merging technique allows to obtain a high-resolution product (1km-24 hour) over Tugela basin. The product has been developed in the framework of the 4DHydro project for the entire ASCAT era (2007-2022).,https://cnrirpi.s3.sbg.io.cloud.ovh.net/cnrirpi_mergedgpmsm2a_p_tugela_0p0083deg_daily_20160401_20160430.nc,,NetCDF,HR,2016/04/01,2016/04/30,tugela,wgs84,1 km,d,2023,"[[[28,-30],[32,-30],[32,-27],[28,-27],[28,-30]]]",precipitation,,Atmosphere,,,METOP;GPM,CNR-IRPI
521,4dHydro,https://4dhydro.eu,4DHYDRO precipitation product: ERA5+SM2RAIN+GPM,4DHYDRO precipitation product: GPM+SMRAIN-ASCAT-201605 for tugela,GPM+SM2A-201605 TU,The product is characterized by the integration of GPM Late run precipitation estimates and SM2RAIN-derived rainfall. The soil moisture-based estimates are obtained through the application of SM2RAIN to ASCAT retrievals. The two products are merged with a triple collocation technique (third product: ERA5 Land precipitation). Prior the merging the data are downscaled at 1 km spatial resolution using CHELSA (1 km) climatology. The merging technique allows to obtain a high-resolution product (1km-24 hour) over Tugela basin. The product has been developed in the framework of the 4DHydro project for the entire ASCAT era (2007-2022).,https://cnrirpi.s3.sbg.io.cloud.ovh.net/cnrirpi_mergedgpmsm2a_p_tugela_0p0083deg_daily_20160501_20160531.nc,,NetCDF,HR,2016/05/01,2016/05/31,tugela,wgs84,1 km,d,2023,"[[[28,-30],[32,-30],[32,-27],[28,-27],[28,-30]]]",precipitation,,Atmosphere,,,METOP;GPM,CNR-IRPI
522,4dHydro,https://4dhydro.eu,4DHYDRO precipitation product: ERA5+SM2RAIN+GPM,4DHYDRO precipitation product: GPM+SMRAIN-ASCAT-201606 for tugela,GPM+SM2A-201606 TU,The product is characterized by the integration of GPM Late run precipitation estimates and SM2RAIN-derived rainfall. The soil moisture-based estimates are obtained through the application of SM2RAIN to ASCAT retrievals. The two products are merged with a triple collocation technique (third product: ERA5 Land precipitation). Prior the merging the data are downscaled at 1 km spatial resolution using CHELSA (1 km) climatology. The merging technique allows to obtain a high-resolution product (1km-24 hour) over Tugela basin. The product has been developed in the framework of the 4DHydro project for the entire ASCAT era (2007-2022).,https://cnrirpi.s3.sbg.io.cloud.ovh.net/cnrirpi_mergedgpmsm2a_p_tugela_0p0083deg_daily_20160601_20160630.nc,,NetCDF,HR,2016/06/01,2016/06/30,tugela,wgs84,1 km,d,2023,"[[[28,-30],[32,-30],[32,-27],[28,-27],[28,-30]]]",precipitation,,Atmosphere,,,METOP;GPM,CNR-IRPI
523,4dHydro,https://4dhydro.eu,4DHYDRO precipitation product: ERA5+SM2RAIN+GPM,4DHYDRO precipitation product: GPM+SMRAIN-ASCAT-201607 for tugela,GPM+SM2A-201607 TU,The product is characterized by the integration of GPM Late run precipitation estimates and SM2RAIN-derived rainfall. The soil moisture-based estimates are obtained through the application of SM2RAIN to ASCAT retrievals. The two products are merged with a triple collocation technique (third product: ERA5 Land precipitation). Prior the merging the data are downscaled at 1 km spatial resolution using CHELSA (1 km) climatology. The merging technique allows to obtain a high-resolution product (1km-24 hour) over Tugela basin. The product has been developed in the framework of the 4DHydro project for the entire ASCAT era (2007-2022).,https://cnrirpi.s3.sbg.io.cloud.ovh.net/cnrirpi_mergedgpmsm2a_p_tugela_0p0083deg_daily_20160701_20160731.nc,,NetCDF,HR,2016/07/01,2016/07/31,tugela,wgs84,1 km,d,2023,"[[[28,-30],[32,-30],[32,-27],[28,-27],[28,-30]]]",precipitation,,Atmosphere,,,METOP;GPM,CNR-IRPI
524,4dHydro,https://4dhydro.eu,4DHYDRO precipitation product: ERA5+SM2RAIN+GPM,4DHYDRO precipitation product: GPM+SMRAIN-ASCAT-201608 for tugela,GPM+SM2A-201608 TU,The product is characterized by the integration of GPM Late run precipitation estimates and SM2RAIN-derived rainfall. The soil moisture-based estimates are obtained through the application of SM2RAIN to ASCAT retrievals. The two products are merged with a triple collocation technique (third product: ERA5 Land precipitation). Prior the merging the data are downscaled at 1 km spatial resolution using CHELSA (1 km) climatology. The merging technique allows to obtain a high-resolution product (1km-24 hour) over Tugela basin. The product has been developed in the framework of the 4DHydro project for the entire ASCAT era (2007-2022).,https://cnrirpi.s3.sbg.io.cloud.ovh.net/cnrirpi_mergedgpmsm2a_p_tugela_0p0083deg_daily_20160801_20160831.nc,,NetCDF,HR,2016/08/01,2016/08/31,tugela,wgs84,1 km,d,2023,"[[[28,-30],[32,-30],[32,-27],[28,-27],[28,-30]]]",precipitation,,Atmosphere,,,METOP;GPM,CNR-IRPI
525,4dHydro,https://4dhydro.eu,4DHYDRO precipitation product: ERA5+SM2RAIN+GPM,4DHYDRO precipitation product: GPM+SMRAIN-ASCAT-201609 for tugela,GPM+SM2A-201609 TU,The product is characterized by the integration of GPM Late run precipitation estimates and SM2RAIN-derived rainfall. The soil moisture-based estimates are obtained through the application of SM2RAIN to ASCAT retrievals. The two products are merged with a triple collocation technique (third product: ERA5 Land precipitation). Prior the merging the data are downscaled at 1 km spatial resolution using CHELSA (1 km) climatology. The merging technique allows to obtain a high-resolution product (1km-24 hour) over Tugela basin. The product has been developed in the framework of the 4DHydro project for the entire ASCAT era (2007-2022).,https://cnrirpi.s3.sbg.io.cloud.ovh.net/cnrirpi_mergedgpmsm2a_p_tugela_0p0083deg_daily_20160901_20160930.nc,,NetCDF,HR,2016/09/01,2016/09/30,tugela,wgs84,1 km,d,2023,"[[[28,-30],[32,-30],[32,-27],[28,-27],[28,-30]]]",precipitation,,Atmosphere,,,METOP;GPM,CNR-IRPI
526,4dHydro,https://4dhydro.eu,4DHYDRO precipitation product: ERA5+SM2RAIN+GPM,4DHYDRO precipitation product: GPM+SMRAIN-ASCAT-201610 for tugela,GPM+SM2A-201610 TU,The product is characterized by the integration of GPM Late run precipitation estimates and SM2RAIN-derived rainfall. The soil moisture-based estimates are obtained through the application of SM2RAIN to ASCAT retrievals. The two products are merged with a triple collocation technique (third product: ERA5 Land precipitation). Prior the merging the data are downscaled at 1 km spatial resolution using CHELSA (1 km) climatology. The merging technique allows to obtain a high-resolution product (1km-24 hour) over Tugela basin. The product has been developed in the framework of the 4DHydro project for the entire ASCAT era (2007-2022).,https://cnrirpi.s3.sbg.io.cloud.ovh.net/cnrirpi_mergedgpmsm2a_p_tugela_0p0083deg_daily_20161001_20161031.nc,,NetCDF,HR,2016/10/01,2016/10/31,tugela,wgs84,1 km,d,2023,"[[[28,-30],[32,-30],[32,-27],[28,-27],[28,-30]]]",precipitation,,Atmosphere,,,METOP;GPM,CNR-IRPI
527,4dHydro,https://4dhydro.eu,4DHYDRO precipitation product: ERA5+SM2RAIN+GPM,4DHYDRO precipitation product: GPM+SMRAIN-ASCAT-201611 for tugela,GPM+SM2A-201611 TU,The product is characterized by the integration of GPM Late run precipitation estimates and SM2RAIN-derived rainfall. The soil moisture-based estimates are obtained through the application of SM2RAIN to ASCAT retrievals. The two products are merged with a triple collocation technique (third product: ERA5 Land precipitation). Prior the merging the data are downscaled at 1 km spatial resolution using CHELSA (1 km) climatology. The merging technique allows to obtain a high-resolution product (1km-24 hour) over Tugela basin. The product has been developed in the framework of the 4DHydro project for the entire ASCAT era (2007-2022).,https://cnrirpi.s3.sbg.io.cloud.ovh.net/cnrirpi_mergedgpmsm2a_p_tugela_0p0083deg_daily_20161101_20161130.nc,,NetCDF,HR,2016/11/01,2016/11/30,tugela,wgs84,1 km,d,2023,"[[[28,-30],[32,-30],[32,-27],[28,-27],[28,-30]]]",precipitation,,Atmosphere,,,METOP;GPM,CNR-IRPI
528,4dHydro,https://4dhydro.eu,4DHYDRO precipitation product: ERA5+SM2RAIN+GPM,4DHYDRO precipitation product: GPM+SMRAIN-ASCAT-201612 for tugela,GPM+SM2A-201612 TU,The product is characterized by the integration of GPM Late run precipitation estimates and SM2RAIN-derived rainfall. The soil moisture-based estimates are obtained through the application of SM2RAIN to ASCAT retrievals. The two products are merged with a triple collocation technique (third product: ERA5 Land precipitation). Prior the merging the data are downscaled at 1 km spatial resolution using CHELSA (1 km) climatology. The merging technique allows to obtain a high-resolution product (1km-24 hour) over Tugela basin. The product has been developed in the framework of the 4DHydro project for the entire ASCAT era (2007-2022).,https://cnrirpi.s3.sbg.io.cloud.ovh.net/cnrirpi_mergedgpmsm2a_p_tugela_0p0083deg_daily_20161201_20161231.nc,,NetCDF,HR,2016/12/01,2016/12/31,tugela,wgs84,1 km,d,2023,"[[[28,-30],[32,-30],[32,-27],[28,-27],[28,-30]]]",precipitation,,Atmosphere,,,METOP;GPM,CNR-IRPI
529,4dHydro,https://4dhydro.eu,4DHYDRO precipitation product: ERA5+SM2RAIN+GPM,4DHYDRO precipitation product: GPM+SMRAIN-ASCAT-201701 for tugela,GPM+SM2A-201701 TU,The product is characterized by the integration of GPM Late run precipitation estimates and SM2RAIN-derived rainfall. The soil moisture-based estimates are obtained through the application of SM2RAIN to ASCAT retrievals. The two products are merged with a triple collocation technique (third product: ERA5 Land precipitation). Prior the merging the data are downscaled at 1 km spatial resolution using CHELSA (1 km) climatology. The merging technique allows to obtain a high-resolution product (1km-24 hour) over Tugela basin. The product has been developed in the framework of the 4DHydro project for the entire ASCAT era (2007-2022).,https://cnrirpi.s3.sbg.io.cloud.ovh.net/cnrirpi_mergedgpmsm2a_p_tugela_0p0083deg_daily_20170101_20170131.nc,,NetCDF,HR,2017/01/01,2017/01/31,tugela,wgs84,1 km,d,2023,"[[[28,-30],[32,-30],[32,-27],[28,-27],[28,-30]]]",precipitation,,Atmosphere,,,METOP;GPM,CNR-IRPI
530,4dHydro,https://4dhydro.eu,4DHYDRO precipitation product: ERA5+SM2RAIN+GPM,4DHYDRO precipitation product: GPM+SMRAIN-ASCAT-201702 for tugela,GPM+SM2A-201702 TU,The product is characterized by the integration of GPM Late run precipitation estimates and SM2RAIN-derived rainfall. The soil moisture-based estimates are obtained through the application of SM2RAIN to ASCAT retrievals. The two products are merged with a triple collocation technique (third product: ERA5 Land precipitation). Prior the merging the data are downscaled at 1 km spatial resolution using CHELSA (1 km) climatology. The merging technique allows to obtain a high-resolution product (1km-24 hour) over Tugela basin. The product has been developed in the framework of the 4DHydro project for the entire ASCAT era (2007-2022).,https://cnrirpi.s3.sbg.io.cloud.ovh.net/cnrirpi_mergedgpmsm2a_p_tugela_0p0083deg_daily_20170201_20170228.nc,,NetCDF,HR,2017/02/01,2017/02/28,tugela,wgs84,1 km,d,2023,"[[[28,-30],[32,-30],[32,-27],[28,-27],[28,-30]]]",precipitation,,Atmosphere,,,METOP;GPM,CNR-IRPI
531,4dHydro,https://4dhydro.eu,4DHYDRO precipitation product: ERA5+SM2RAIN+GPM,4DHYDRO precipitation product: GPM+SMRAIN-ASCAT-201703 for tugela,GPM+SM2A-201703 TU,The product is characterized by the integration of GPM Late run precipitation estimates and SM2RAIN-derived rainfall. The soil moisture-based estimates are obtained through the application of SM2RAIN to ASCAT retrievals. The two products are merged with a triple collocation technique (third product: ERA5 Land precipitation). Prior the merging the data are downscaled at 1 km spatial resolution using CHELSA (1 km) climatology. The merging technique allows to obtain a high-resolution product (1km-24 hour) over Tugela basin. The product has been developed in the framework of the 4DHydro project for the entire ASCAT era (2007-2022).,https://cnrirpi.s3.sbg.io.cloud.ovh.net/cnrirpi_mergedgpmsm2a_p_tugela_0p0083deg_daily_20170301_20170331.nc,,NetCDF,HR,2017/03/01,2017/03/31,tugela,wgs84,1 km,d,2023,"[[[28,-30],[32,-30],[32,-27],[28,-27],[28,-30]]]",precipitation,,Atmosphere,,,METOP;GPM,CNR-IRPI
532,4dHydro,https://4dhydro.eu,4DHYDRO precipitation product: ERA5+SM2RAIN+GPM,4DHYDRO precipitation product: GPM+SMRAIN-ASCAT-201704 for tugela,GPM+SM2A-201704 TU,The product is characterized by the integration of GPM Late run precipitation estimates and SM2RAIN-derived rainfall. The soil moisture-based estimates are obtained through the application of SM2RAIN to ASCAT retrievals. The two products are merged with a triple collocation technique (third product: ERA5 Land precipitation). Prior the merging the data are downscaled at 1 km spatial resolution using CHELSA (1 km) climatology. The merging technique allows to obtain a high-resolution product (1km-24 hour) over Tugela basin. The product has been developed in the framework of the 4DHydro project for the entire ASCAT era (2007-2022).,https://cnrirpi.s3.sbg.io.cloud.ovh.net/cnrirpi_mergedgpmsm2a_p_tugela_0p0083deg_daily_20170401_20170430.nc,,NetCDF,HR,2017/04/01,2017/04/30,tugela,wgs84,1 km,d,2023,"[[[28,-30],[32,-30],[32,-27],[28,-27],[28,-30]]]",precipitation,,Atmosphere,,,METOP;GPM,CNR-IRPI
